Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-08,47.55,49.2001,45.44,46.65,19966972.0,1,0,0
2016-01-15,46.77,47.49,42.94,44.39,13275959.0,1,0,0
2016-01-25,44.16,44.76,41.71,43.4,11496505.0,1,0,0
2016-02-01,43.44,44.37,41.9,43.66,9696254.0,1,0,0
2016-02-08,43.25,45.58,41.26,43.74,12107739.0,1,0,0
2016-02-16,43.25,44.87,41.43,44.61,10260786.0,1,0,0
2016-02-23,44.78,48.08,43.63,47.52,9735402.0,1,0,0
2016-03-01,47.21,49.45,46.73,49.44,7443354.0,1,0,0
2016-03-08,49.35,52.71,48.4,51.26,9294346.0,1,0,0
2016-03-15,51.47,51.95,49.02,49.22,8282669.0,1,0,0
2016-03-22,48.85,50.95,48.59,50.175,7785499.0,1,0,0
