Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-06,34.2,34.2,32.77,33.06,1567720.0,1,0,0
2016-01-11,32.56,32.88,30.75,31.07,2803172.0,1,0,0
2016-01-14,31.26,31.57,29.91,31.35,2935245.0,1,0,0
2016-01-20,30.4,31.06,28.75,29.61,3338474.0,1,0,0
2016-01-25,31.26,32.9,29.83,29.97,4394389.0,1,0,0
2016-01-28,30.03,30.41,28.79,28.94,2549239.0,1,0,0
2016-02-02,28.98,30.5,28.88,29.42,2706708.0,1,0,0
2016-02-05,29.54,30.07,27.82,28.11,2369039.0,1,0,0
2016-02-10,27.5,28.66,27.06,27.75,2565763.0,1,0,0
2016-02-16,27.49,29.13,27.44,28.65,1991686.0,1,0,0
2016-02-19,28.8,30.11,28.71,30.11,1865868.0,1,0,0
2016-02-24,30.31,30.58,29.51,30.45,1611006.0,1,0,0
2016-02-29,30.75,31.47,30.535,30.9,1640113.0,1,0,0
2016-03-03,31.17,32.22,30.99,32.21,985823.0,1,0,0
2016-03-08,32.25,32.48,31.29,31.51,1592830.0,1,0,0
2016-03-11,31.62,31.99,30.81,31.52,954883.0,1,0,0
2016-03-16,31.44,31.88,31.33,31.85,951725.0,1,0,0
2016-03-21,31.85,33.0,31.58,32.28,1421982.0,1,0,0
2016-03-24,32.18,32.7,31.17,32.1,902899.0,1,0,0
