Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-08,41.2334,41.9006,37.8272,37.8869,6987885.671000002,1,0,0.0
2016-01-15,37.9666,38.6339,35.5165,35.8601,8659524.513,1,0,0.0
2016-01-25,35.9149,37.389,33.7238,35.7854,8193753.635499999,1,0,0.0
2016-02-01,36.4826,38.5443,36.0344,38.1957,5161963.458100001,1,0,0.0
2016-02-08,35.1082,40.9844,35.1082,40.2275,8812875.458200004,1,0,0.0
2016-02-16,39.4506,41.7912,37.9965,41.7613,5613143.026400004,1,0,0.0
2016-02-23,42.0302,43.4246,40.357,42.0501,7188336.824000005,1,0,0.0
2016-03-01,41.333,42.9266,40.4765,42.6377,6284638.820100002,1,0,0.0
2016-03-08,42.5282,45.4564,42.2991,43.8429,5671211.547300001,1,0,0.0
2016-03-15,44.1815,45.3568,42.9266,43.7333,4155167.8562000017,1,0,0.0
2016-03-22,43.7333,47.22,43.4247,46.69,6401457.273000005,1,0,0.19
