Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-06,6.4,6.7,6.09,6.105,10083947.0,1,0,0
2016-01-11,6.03,6.05,5.745,5.84,11867542.0,1,0,0
2016-01-14,5.89,6.065,5.46,5.46,11810661.0,1,0,0
2016-01-20,5.35,5.6,5.09,5.41,11512821.0,1,0,0
2016-01-25,5.45,6.69,5.405,6.005,21987464.0,1,0,0
2016-01-28,6.03,6.43,5.99,6.06,13143415.0,1,0,0
2016-02-02,6.11,6.43,5.86,5.865,10890393.0,1,0,0
2016-02-05,5.91,6.19,5.5,6.14,9523697.0,1,0,0
2016-02-10,6.07,6.1,5.34,5.7,11325908.0,1,0,0
2016-02-16,5.59,5.98,5.43,5.935,9044149.0,1,0,0
2016-02-19,6.0,6.15,5.74,5.845,7763978.0,1,0,0
2016-02-24,5.92,6.1,5.62,5.88,9414652.0,1,0,0
2016-02-29,5.87,6.04,5.68,5.84,6828936.0,1,0,0
2016-03-03,5.86,6.39,5.79,6.28,13574829.0,1,0,0
2016-03-08,6.39,6.61,6.07,6.08,9933947.0,1,0,0
2016-03-11,6.27,6.27,5.975,6.19,6874703.0,1,0,0
2016-03-16,6.16,6.185,5.86,6.04,7920332.0,1,0,0
2016-03-21,6.02,6.67,5.94,6.53,9281667.0,1,0,0
2016-03-24,6.64,6.64,6.155,6.27,7597749.0,1,0,0
