Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-08,31.86,32.16,29.465,29.49,9879757.0,1,0,0
2016-01-15,29.53,30.04,28.3999,29.07,7462673.0,1,0,0
2016-01-25,29.4,30.49,28.15,29.78,11258397.0,1,0,0
2016-02-01,29.82,32.08,29.74,31.73,7209623.0,1,0,0
2016-02-08,31.51,32.15,30.17,30.71,9669288.0,1,0,0
2016-02-16,30.41,31.155,24.21,27.64,16894704.0,1,0,0
2016-02-23,27.78,28.1,26.91,27.67,8049736.0,1,0,0
2016-03-01,27.1,30.0,27.1,29.75,10808550.0,1,0,0
2016-03-08,29.75,30.9,29.61,30.01,6792115.0,1,0,0
2016-03-15,30.25,30.98,29.66,30.91,4649461.0,1,0,0
2016-03-22,30.81,31.77,30.47,31.6,3433211.0,1,0,0
