Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-08,9.3265,9.4747,8.6744,9.0104,27001788.002000004,1,0,0.0
2016-01-15,9.0104,9.1092,8.2175,8.4275,38421219.71350001,1,0,0.0
2016-01-25,8.5361,9.2672,8.1212,8.6448,39919848.8655,1,0,0.0
2016-02-01,8.6843,9.54,8.6646,9.4601,27147493.211499993,1,0,0.0
2016-02-08,9.36,10.11,9.27,9.45,35091897.999999985,1,0,0.0
2016-02-16,9.33,9.64,8.88,9.37,26056188.999999985,1,0,0.0
2016-02-23,9.44,9.8,9.34,9.59,21322331.999999985,1,0,0.0
2016-03-01,9.5,10.17,9.32,10.11,24714217.999999985,1,0,0.0
2016-03-08,10.06,10.99,9.94,10.63,23392714.999999985,1,0,0.0
2016-03-15,10.69,11.01,10.43,10.98,26570211.999999985,1,0,0.0
2016-03-22,10.93,11.7,10.9,11.55,30023850.999999985,1,0,0.0
