Date,Time,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-04,09:59:00,89.99,90.99,88.11,89.19,228414.0,1.0,0.0,0.0
2016-01-04,10:29:00,89.18,89.32,88.64,89.14,144838.0,1.0,0.0,0.0
2016-01-04,10:59:00,89.08,89.23,88.72,88.76,92139.0,1.0,0.0,0.0
2016-01-04,11:29:00,88.8,88.85,88.45,88.79,89683.0,1.0,0.0,0.0
2016-01-04,11:59:00,88.78,89.08,88.73,88.91,57095.0,1.0,0.0,0.0
2016-01-04,12:29:00,88.88,88.99,88.7,88.85,65405.0,1.0,0.0,0.0
2016-01-04,12:59:00,88.85,89.21,88.75,89.16,69323.0,1.0,0.0,0.0
2016-01-04,13:29:00,89.19,89.29,89.01,89.1,91741.0,1.0,0.0,0.0
2016-01-04,13:59:00,89.1,89.19,88.97,88.9986,74657.0,1.0,0.0,0.0
2016-01-04,14:29:00,88.98,89.18,88.81,89.01,80951.0,1.0,0.0,0.0
2016-01-04,14:59:00,89.01,89.02,88.69,88.91,112258.0,1.0,0.0,0.0
2016-01-04,15:29:00,88.93,88.93,88.53,88.7,100461.0,1.0,0.0,0.0
2016-01-04,15:59:00,88.69,89.52,88.69,89.5,249084.0,1.0,0.0,0.0
2016-01-05,09:59:00,89.41,90.24,89.28,89.9,110112.0,1.0,0.0,0.0
2016-01-05,10:29:00,89.92,89.94,89.73,89.75,73495.0,1.0,0.0,0.0
2016-01-05,10:59:00,89.73,90.02,89.67,89.93,84512.0,1.0,0.0,0.0
2016-01-05,11:29:00,89.95,90.009,89.615,89.7,44172.0,1.0,0.0,0.0
2016-01-05,11:59:00,89.69,89.97,89.66,89.82,52394.0,1.0,0.0,0.0
2016-01-05,12:29:00,89.82,89.82,89.355,89.42,61101.0,1.0,0.0,0.0
2016-01-05,12:59:00,89.39,89.73,89.36,89.71,47300.0,1.0,0.0,0.0
2016-01-05,13:29:00,89.72,89.83,89.49,89.59,38296.0,1.0,0.0,0.0
2016-01-05,13:59:00,89.6,90.09,89.57,89.99,74910.0,1.0,0.0,0.0
2016-01-05,14:29:00,89.9801,90.1,89.78,90.06,60300.0,1.0,0.0,0.0
2016-01-05,14:59:00,90.055,90.11,89.98,90.05,94588.0,1.0,0.0,0.0
2016-01-05,15:29:00,90.04,90.04,89.58,89.8,78482.0,1.0,0.0,0.0
2016-01-05,15:59:00,89.8,90.08,89.78,89.91,202223.0,1.0,0.0,0.0
2016-01-06,10:00:00,88.56,89.15,88.5,89.07,105903.0,1.0,0.0,0.0
2016-01-06,10:30:00,89.065,89.49,88.89,89.42,53118.0,1.0,0.0,0.0
2016-01-06,11:00:00,89.3608,89.45,89.07,89.4,46346.0,1.0,0.0,0.0
2016-01-06,11:31:00,89.4,89.58,88.9901,89.38,58503.0,1.0,0.0,0.0
2016-01-06,12:01:00,89.3501,89.56,89.3,89.3,89731.0,1.0,0.0,0.0
2016-01-06,12:32:00,89.3,89.4,89.186,89.2901,38658.0,1.0,0.0,0.0
2016-01-06,13:02:00,89.32,89.58,89.2901,89.38,39859.0,1.0,0.0,0.0
2016-01-06,13:33:00,89.374,89.48,89.24,89.2796,47739.0,1.0,0.0,0.0
2016-01-06,14:03:00,89.2796,89.42,89.22,89.36,48546.0,1.0,0.0,0.0
2016-01-06,14:33:00,89.39,89.6099,89.26,89.53,67777.0,1.0,0.0,0.0
2016-01-06,15:03:00,89.54,89.6,88.96,89.02,91759.0,1.0,0.0,0.0
2016-01-06,15:33:00,89.0,89.31,88.97,89.165,113859.0,1.0,0.0,0.0
2016-01-07,09:33:00,89.165,89.36,85.94,87.0,234890.0,1.0,0.0,0.0
2016-01-07,10:03:00,86.99,88.1816,86.8801,87.9928,97366.0,1.0,0.0,0.0
2016-01-07,10:33:00,87.98,88.1,87.75,88.05,75959.0,1.0,0.0,0.0
2016-01-07,11:03:00,88.036,88.73,88.01,88.5,79263.0,1.0,0.0,0.0
2016-01-07,11:33:00,88.52,88.69,88.36,88.62,86186.0,1.0,0.0,0.0
2016-01-07,12:05:00,88.6,88.6699,88.3401,88.42,56529.0,1.0,0.0,0.0
2016-01-07,12:35:00,88.4118,88.58,88.34,88.4,48722.0,1.0,0.0,0.0
2016-01-07,13:05:00,88.4,88.4,88.02,88.04,103674.0,1.0,0.0,0.0
2016-01-07,13:35:00,88.04,88.08,87.65,87.94,125408.0,1.0,0.0,0.0
2016-01-07,14:05:00,87.91,88.2099,87.76,88.04,93779.0,1.0,0.0,0.0
2016-01-07,14:35:00,88.05,88.27,88.0,88.2206,121582.0,1.0,0.0,0.0
2016-01-07,15:05:00,88.23,88.68,88.18,88.258,102394.0,1.0,0.0,0.0
2016-01-07,15:35:00,88.2443,88.46,88.04,88.36,138052.0,1.0,0.0,0.0
2016-01-08,09:35:00,88.36,88.67,87.1,88.31,489049.0,1.0,0.0,0.0
2016-01-08,10:05:00,88.285,88.66,88.03,88.15,102483.0,1.0,0.0,0.0
2016-01-08,10:35:00,88.16,88.7599,88.1,88.61,153872.0,1.0,0.0,0.0
2016-01-08,11:05:00,88.63,88.67,88.28,88.58,47029.0,1.0,0.0,0.0
2016-01-08,11:35:00,88.62,88.64,87.92,88.01,163730.0,1.0,0.0,0.0
2016-01-08,12:05:00,88.05,88.79,88.01,88.73,53023.0,1.0,0.0,0.0
2016-01-08,12:35:00,88.74,89.0,88.71,88.9001,44888.0,1.0,0.0,0.0
2016-01-08,13:05:00,88.93,89.02,88.71,88.74,43418.0,1.0,0.0,0.0
2016-01-08,13:35:00,88.76,88.91,88.62,88.79,58697.0,1.0,0.0,0.0
2016-01-08,14:05:00,88.79,88.975,88.7,88.88,65481.0,1.0,0.0,0.0
2016-01-08,14:35:00,88.89,88.95,88.53,88.64,62620.0,1.0,0.0,0.0
2016-01-08,15:05:00,88.64,88.76,88.38,88.57,52236.0,1.0,0.0,0.0
2016-01-08,15:35:00,88.57,88.57,88.04,88.08,74945.0,1.0,0.0,0.0
2016-01-11,09:35:00,88.07,88.1699,87.5,87.75,369383.0,1.0,0.0,0.0
2016-01-11,10:05:00,87.79,88.27,87.59,87.963,99171.0,1.0,0.0,0.0
2016-01-11,10:35:00,88.03,88.34,87.68,88.28,104207.0,1.0,0.0,0.0
2016-01-11,11:06:00,88.34,88.36,87.73,87.76,96369.0,1.0,0.0,0.0
2016-01-11,11:36:00,87.74,88.0,87.68,87.98,63791.0,1.0,0.0,0.0
2016-01-11,12:06:00,87.98,88.35,87.9,88.1599,81181.0,1.0,0.0,0.0
2016-01-11,12:37:00,88.15,88.21,87.87,87.97,41143.0,1.0,0.0,0.0
2016-01-11,13:07:00,87.95,88.02,87.84,87.97,60662.0,1.0,0.0,0.0
2016-01-11,13:37:00,87.97,87.97,87.46,87.46,50262.0,1.0,0.0,0.0
2016-01-11,14:07:00,87.4256,87.58,87.28,87.52,69163.0,1.0,0.0,0.0
2016-01-11,14:37:00,87.53,87.75,87.35,87.65,122357.0,1.0,0.0,0.0
2016-01-11,15:07:00,87.65,87.82,87.46,87.49,68662.0,1.0,0.0,0.0
2016-01-11,15:37:00,87.52,88.1,87.34,88.03,196908.0,1.0,0.0,0.0
2016-01-12,09:38:00,88.05,88.44,87.68,88.44,237821.0,1.0,0.0,0.0
2016-01-12,10:08:00,88.44,88.65,88.29,88.33,65525.0,1.0,0.0,0.0
2016-01-12,10:38:00,88.35,88.73,88.27,88.665,58272.0,1.0,0.0,0.0
2016-01-12,11:09:00,88.66,88.82,88.46,88.46,57738.0,1.0,0.0,0.0
2016-01-12,11:39:00,88.45,88.53,88.2,88.23,49535.0,1.0,0.0,0.0
2016-01-12,12:10:00,88.221,88.74,88.221,88.69,43474.0,1.0,0.0,0.0
2016-01-12,12:40:00,88.69,88.71,88.37,88.4,39315.0,1.0,0.0,0.0
2016-01-12,13:10:00,88.39,88.49,88.25,88.44,46493.0,1.0,0.0,0.0
2016-01-12,13:40:00,88.49,88.67299999999999,88.2501,88.42,38041.0,1.0,0.0,0.0
2016-01-12,14:10:00,88.4,88.764,88.275,88.435,50485.0,1.0,0.0,0.0
2016-01-12,14:40:00,88.47,88.95,88.2,88.89,86202.0,1.0,0.0,0.0
2016-01-12,15:10:00,88.87,89.12,88.67,88.69,82931.0,1.0,0.0,0.0
2016-01-12,15:40:00,88.71,89.32,88.6325,89.18,132292.0,1.0,0.0,0.0
2016-01-13,09:40:00,89.18,89.56,89.07,89.55,211743.0,1.0,0.0,0.0
2016-01-13,10:10:00,89.5499,89.56,89.07,89.2478,60415.0,1.0,0.0,0.0
2016-01-13,10:40:00,89.2548,89.28,89.01,89.17,65012.0,1.0,0.0,0.0
2016-01-13,11:10:00,89.15,89.34,88.93,88.94,62077.0,1.0,0.0,0.0
2016-01-13,11:40:00,88.97,89.14,88.88,88.97,32596.0,1.0,0.0,0.0
2016-01-13,12:10:00,89.0,89.04,88.47,88.4844,29609.0,1.0,0.0,0.0
2016-01-13,12:40:00,88.48,88.66,88.31,88.34,33796.0,1.0,0.0,0.0
