Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-04,91.6473,91.7636,90.3879,91.066,1916206.4300000009,1,0,0.0
2016-01-05,91.4826,93.8465,91.1145,93.4977,2011141.7700000007,1,0,0.0
2016-01-06,92.3642,93.3514,90.7754,91.7054,2429601.0320000006,1,0,0.0
2016-01-07,91.066,94.2921,91.037,93.4686,3366292.7720000003,1,0,0.0
2016-01-08,93.92399999999999,94.3501,89.9422,90.3104,2233798.221000001,1,0,0.0
2016-01-11,90.7173,91.6618,89.4191,90.1069,1515788.2453000005,1,0,0.0
2016-01-12,91.2889,93.7786,91.0176,92.1123,1901090.7707000014,1,0,0.0
2016-01-13,92.3448,92.8002,89.1847,89.3513,1716686.7609999997,1,0,0.0
2016-01-14,89.3028,91.8353,87.84,91.2307,1923577.3877000012,1,0,0.0
2016-01-15,89.5063,90.727,88.0434,89.4482,2430293.6350000007,1,0,0.0
2016-01-19,90.2716,91.3276,89.2835,90.1651,1798599.6337000006,1,0,0.0
2016-01-20,88.9444,89.7073,85.8927,87.9465,2176404.5870000003,1,0,0.0
2016-01-21,88.1112,90.7851,87.5687,90.4557,1884175.4310000008,1,0,0.0
2016-01-22,91.376,93.0133,90.7173,92.9164,2605397.404,1,0,0.0
2016-01-25,92.8195,93.3814,91.96700000000001,92.3255,1688569.195200001,1,0,0.0
2016-01-26,92.3642,93.76899999999999,91.8895,92.6452,1069476.0291000004,1,0,0.0
2016-01-27,92.6452,92.7808,90.3782,91.0273,1357649.6433999997,1,0,0.0
2016-01-28,91.9961,92.4223,90.4557,91.5311,1341523.0904,1,0,0.0
2016-01-29,92.4708,93.7786,92.0736,93.1489,1443902.8916999996,1,0,0.0
2016-02-01,92.7324,94.10799999999999,92.3545,93.5558,2724261.485999999,1,0,0.0
2016-02-02,93.1974,94.3115,91.5407,92.2092,1756621.3819999998,1,0,0.0
2016-02-03,92.7517,92.9455,90.6108,92.1898,1728152.7854000006,1,0,0.0
2016-02-04,88.5472,90.0972,85.7377,85.8346,4767696.780000001,1,0,0.0
2016-02-05,85.3792,85.3792,81.9497,82.4051,4169530.319000002,1,0,0.0
2016-02-08,81.9691,82.1241,77.4352,78.5881,4674121.91,1,0,0.0
2016-02-09,78.3071,80.9616,78.2974,79.7409,3838657.9250000017,1,0,0.0
2016-02-10,80.08,82.0079,79.925,81.4169,2736033.1200000006,1,0,0.0
2016-02-11,80.2253,82.3954,80.2108,81.3588,2905733.6660000025,1,0,0.0
2016-02-12,82.1532,82.9282,76.8733,79.4018,5913024.929000003,1,0,0.0
2016-02-16,80.2544,80.7194,79.0046,80.7,3060745.257000001,1,0,0.0
2016-02-17,81.34,82.66,81.26,81.85,3229272.9999999995,1,0,2.6
2016-02-18,81.22,83.825,80.71,83.7,2650830.0,1,0,0.0
2016-02-19,83.22,84.07,82.28,83.92,2089792.0,1,0,0.0
2016-02-22,83.94,84.48,83.0001,83.96,2911508.0,1,0,0.0
2016-02-23,83.91,84.7599,83.27,83.93,2131675.0,1,0,0.0
2016-02-24,83.7,83.85,81.8656,83.14,2675191.0,1,0,0.0
2016-02-25,81.81,85.93,81.04,85.68,4249777.0,1,0,0.0
2016-02-26,85.52,86.23,84.24,84.39,1700415.0,1,0,0.0
2016-02-29,84.4,85.9,83.59,84.79,1629399.0,1,0,0.0
2016-03-01,85.39,86.93,84.62,86.91,2579547.0,1,0,0.0
2016-03-02,86.39,87.49,86.01,87.17,1525863.0,1,0,0.0
2016-03-03,87.21,87.25,85.15,86.69,2158140.0,1,0,0.0
2016-03-04,87.01,87.93,86.765,87.5,1478553.0,1,0,0.0
2016-03-07,87.14,88.15,85.37,85.89,2592190.0,1,0,0.0
2016-03-08,85.71,86.62,85.45,85.94,1923841.0,1,0,0.0
2016-03-09,86.19,86.34,85.2,85.74,1051187.0,1,0,0.0
2016-03-10,86.32,87.03,85.35,86.35,889826.0,1,0,0.0
2016-03-11,87.0,87.14,85.76,86.3,934425.0,1,0,0.0
2016-03-14,87.0,87.0,85.84,86.59,1081604.0,1,0,0.0
2016-03-15,86.38,87.82,86.11,87.02,983605.0,1,0,0.0
2016-03-16,86.77,87.46,86.3001,87.09,1047694.0,1,0,0.0
2016-03-17,85.91,87.03,85.51,86.75,1240372.0,1,0,0.0
2016-03-18,87.07,88.77,86.87,87.77,1960837.0,1,0,0.0
2016-03-21,87.8,87.9,86.602,86.77,1059783.0,1,0,0.0
2016-03-22,86.55,86.75,85.4256,85.73,2692615.0,1,0,0.0
2016-03-23,85.75,85.83,85.0,85.27,3564642.0,1,0,0.0
2016-03-24,85.19,86.47,85.1,85.82,1080819.0,1,0,0.0
