Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-06,71.6147,72.4746,70.2142,71.5882,4365081.544199999,1,0,0.0
2016-01-11,70.5244,71.9161,69.7532,70.7283,4882458.860999999,1,0,0.0
2016-01-14,71.6768,71.8629,69.57600000000001,69.6203,5840046.0652,1,0,0.0
2016-01-20,68.3793,70.6663,66.8192,67.7144,5879462.952599999,1,0,0.0
2016-01-25,68.0602,70.2053,67.4042,69.3543,5475617.870000001,1,0,0.0
2016-01-28,69.4519,70.8347,67.0585,67.1826,6181267.3454,1,0,0.0
2016-02-02,67.9715,68.9643,66.2962,67.0496,7915827.320899997,1,0,0.0
2016-02-05,67.1915,68.1931,64.9842,65.2236,7967766.6823999975,1,0,0.0
2016-02-10,64.9576,64.9576,62.8479,63.6103,6397071.557399996,1,0,0.0
2016-02-16,62.4579,64.0978,61.9349,63.956,5662710.503699996,1,0,0.0
2016-02-19,64.1155,65.3743,63.7255,64.8158,5558591.551499996,1,0,0.0
2016-02-24,65.3122,66.6951,63.9649,64.8956,5058369.300599998,1,0,0.0
2016-02-29,65.454,66.8457,65.0729,66.0214,7910593.100500001,1,0,0.0
2016-03-03,66.6967,70.5102,66.1604,70.4705,7253668.424999999,1,0,0.0
2016-03-08,70.4804,71.5033,69.954,70.4605,4763612.212599999,1,0,0.0
2016-03-11,70.5102,72.4765,70.2122,72.3971,6211149.775099998,1,0,0.0
2016-03-16,71.4735,73.0922,71.4735,72.8738,3642556.271899998,1,0,0.0
2016-03-21,72.983,74.8699,72.3176,72.5162,5570257.185099999,1,0,0.0
2016-03-24,72.47,73.41,71.77,72.49,4469777.999999998,1,0,0.0
