Date,Time,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-04,14:30:00,25.4902,25.5748,25.2415,25.5002,1054505.0984000005,1.0,0.0,0.0
2016-01-05,13:06:00,25.5002,25.7091,25.2614,25.6594,1136505.779200002,1.0,0.0,0.0
2016-01-06,11:41:00,25.6594,25.7688,25.1619,25.6444,910379.241800003,1.0,0.0,0.0
2016-01-07,10:14:00,25.6395,25.6395,24.7142,25.0724,939492.795900002,1.0,0.0,0.0
2016-01-07,15:15:00,25.0724,25.2315,24.9231,25.0524,862154.1440000021,1.0,0.0,0.0
2016-01-08,13:47:00,25.0425,25.0822,24.7689,24.9231,806262.1246000022,1.0,0.0,0.0
2016-01-11,12:19:00,24.9232,24.9709,24.5251,24.6943,985225.5139000027,1.0,0.0,0.0
2016-01-12,10:52:00,24.7042,24.9132,24.4207,24.5848,1180127.4988000025,1.0,0.0,0.0
2016-01-12,15:53:00,24.5848,24.6346,24.3262,24.6246,664899.0452000023,1.0,0.0,0.0
2016-01-13,14:27:00,24.6197,24.7639,23.8486,23.8884,1048420.8161000019,1.0,0.0,0.0
2016-01-14,12:57:00,23.8884,24.0177,23.6794,23.8585,1210639.1962000015,1.0,0.0,0.0
2016-01-15,11:28:00,23.8486,24.156999999999996,23.2864,23.3014,984943.0461000038,1.0,0.0,0.0
2016-01-19,09:58:00,23.3014,23.7093,23.0029,23.6297,3140470.4220000054,1.0,0.0,0.0
2016-01-19,15:03:00,23.6338,23.9083,23.5302,23.6297,900219.0380000067,1.0,0.0,0.0
2016-01-20,13:34:00,23.6297,23.7789,22.5452,22.794,1031377.2363000046,1.0,0.0,0.0
2016-01-21,12:06:00,22.794,23.6396,22.7741,23.1322,1745709.711000005,1.0,0.0,0.0
2016-01-22,10:37:00,23.1223,23.7292,22.8139,23.6993,1568237.5280000055,1.0,0.0,0.0
2016-01-22,15:39:00,23.7093,23.8983,23.5601,23.8784,1779045.7221000078,1.0,0.0,0.0
2016-01-25,14:15:00,23.8784,23.8983,23.2516,23.2815,1046854.747300009,1.0,0.0,0.0
2016-01-26,12:52:00,23.2815,23.7889,23.0825,23.7292,2644656.532600011,1.0,0.0,0.0
2016-01-27,11:36:00,23.7292,23.8958,23.5949,23.8784,810255.0745000097,1.0,0.0,0.0
2016-01-28,10:20:00,23.8884,24.0078,23.2317,23.2317,812067.3875000088,1.0,0.0,0.0
2016-01-28,15:30:00,23.2516,23.5899,23.1521,23.3611,542154.2545000111,1.0,0.0,0.0
2016-01-29,14:17:00,23.3511,24.0177,23.2765,23.8983,764971.9561000098,1.0,0.0,0.0
2016-02-01,12:54:00,23.8983,24.0874,23.5602,23.8386,1235759.4959000105,1.0,0.0,0.0
2016-02-02,11:33:00,23.8386,23.9182,23.5103,23.6993,983929.1172000064,1.0,0.0,0.0
2016-02-03,10:12:00,23.6894,23.7192,22.4258,22.6447,1528245.5666000068,1.0,0.0,0.0
2016-02-03,15:12:00,22.6447,22.7144,22.186999999999998,22.585,2308222.6310000084,1.0,0.0,0.0
2016-02-04,13:43:00,22.5751,23.0029,22.3363,22.7641,1526262.8114000089,1.0,0.0,0.0
2016-02-05,12:14:00,22.7542,22.8487,22.2666,22.5651,4018160.7874000086,1.0,0.0,0.0
2016-02-08,10:44:00,22.5701,22.7144,21.8289,22.1077,1580609.396800003,1.0,0.0,0.0
2016-02-08,15:45:00,22.1174,22.3462,21.7294,22.2915,1988728.5710000005,1.0,0.0,0.0
2016-02-09,14:20:00,22.2865,22.5253,21.809,22.1273,1075239.5902999993,1.0,0.0,0.0
