Date,Time,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-04,09:30:00,185.197,185.625,184.828,185.197,16807.8,1.0,0.0,0.0
2016-01-04,09:31:00,184.838,185.107,184.71900000000002,184.729,1882.9300000000003,1.0,0.0,0.0
2016-01-04,09:32:00,184.74400000000003,185.386,184.739,185.356,1806.61,1.0,0.0,0.0
2016-01-04,09:33:00,185.326,185.386,184.94299999999998,185.22,2972.5200000000004,1.0,0.0,0.0
2016-01-04,09:34:00,185.386,185.685,185.08700000000002,185.08700000000002,6895.040000000001,1.0,0.0,0.0
2016-01-04,09:35:00,185.09,185.535,184.739,184.97799999999998,3500.7400000000007,1.0,0.0,0.0
2016-01-04,09:36:00,184.739,185.197,184.649,184.739,4066.120000000001,1.0,0.0,0.0
2016-01-04,09:37:00,184.71900000000002,185.018,184.614,184.998,6140.86,1.0,0.0,0.0
2016-01-04,09:38:00,184.97799999999998,185.207,184.843,185.206,1477.2200000000003,1.0,0.0,0.0
2016-01-04,09:39:00,185.217,185.43599999999998,184.84799999999998,185.14700000000002,7966.55,1.0,0.0,0.0
2016-01-04,09:40:00,185.08700000000002,185.386,185.02900000000002,185.386,2751.5899999999992,1.0,0.0,0.0
2016-01-04,09:41:00,185.31599999999997,185.33599999999998,185.127,185.257,2943.3999999999996,1.0,0.0,0.0
2016-01-04,09:42:00,185.294,185.294,184.907,185.11700000000002,1553.5399999999995,1.0,0.0,0.0
2016-01-04,09:43:00,185.11700000000002,185.28599999999997,185.047,185.047,1852.7999999999993,1.0,0.0,0.0
2016-01-04,09:44:00,185.067,185.28599999999997,185.067,185.158,700.9519999999995,1.0,0.0,0.0
2016-01-04,09:45:00,185.15400000000002,185.296,185.012,185.296,6539.539999999999,1.0,0.0,0.0
2016-01-04,09:46:00,185.266,185.43599999999998,185.167,185.257,6702.219999999998,1.0,0.0,0.0
2016-01-04,09:47:00,185.257,185.326,185.217,185.257,2348.8899999999985,1.0,0.0,0.0
2016-01-04,09:48:00,185.37599999999998,185.6,185.30599999999998,185.495,763.2139999999986,1.0,0.0,0.0
2016-01-04,09:49:00,185.516,185.87400000000002,185.516,185.745,2386.049999999999,1.0,0.0,0.0
2016-01-04,09:50:00,185.764,186.033,185.745,185.84400000000002,1779.4899999999989,1.0,0.0,0.0
2016-01-04,09:51:00,186.043,186.312,185.984,186.312,8352.17,1.0,0.0,0.0
2016-01-04,09:52:00,186.25799999999998,186.342,186.10299999999998,186.312,3187.42,1.0,0.0,0.0
2016-01-04,09:53:00,186.273,186.332,186.113,186.217,2682.3,1.0,0.0,0.0
2016-01-04,09:54:00,186.30200000000002,186.312,185.96400000000003,186.143,1601.75,1.0,0.0,0.0
2016-01-04,09:55:00,186.023,186.123,185.725,185.94400000000002,2815.8600000000006,1.0,0.0,0.0
2016-01-04,09:56:00,185.984,185.993,185.804,185.854,525.2120000000004,1.0,0.0,0.0
2016-01-04,09:57:00,185.854,186.053,185.824,185.87400000000002,4049.0500000000006,1.0,0.0,0.0
2016-01-04,09:58:00,185.905,186.043,185.88400000000001,186.043,1639.9100000000008,1.0,0.0,0.0
2016-01-04,09:59:00,185.864,186.053,185.864,185.91400000000002,1389.8500000000006,1.0,0.0,0.0
2016-01-04,10:00:00,185.90400000000002,185.90400000000002,185.37599999999998,185.396,5494.140000000001,1.0,0.0,0.0
2016-01-04,10:01:00,185.396,185.575,185.34599999999998,185.34599999999998,2885.1500000000005,1.0,0.0,0.0
2016-01-04,10:02:00,185.30599999999998,185.426,185.018,185.018,3692.5500000000006,1.0,0.0,0.0
2016-01-04,10:03:00,185.018,185.127,184.938,184.938,743.1300000000001,1.0,0.0,0.0
2016-01-04,10:04:00,185.08700000000002,185.127,184.729,184.729,3835.1500000000005,1.0,0.0,0.0
2016-01-04,10:05:00,184.71900000000002,184.94799999999998,184.71900000000002,184.88299999999998,1938.1600000000003,1.0,0.0,0.0
2016-01-04,10:06:00,184.84799999999998,185.00799999999998,184.84799999999998,184.998,2175.16,1.0,0.0,0.0
2016-01-04,10:07:00,184.898,184.988,184.808,184.81799999999998,306.28999999999996,1.0,0.0,0.0
2016-01-04,10:08:00,184.838,184.988,184.71900000000002,184.71900000000002,4473.84,1.0,0.0,0.0
2016-01-04,10:09:00,184.71900000000002,184.918,184.71900000000002,184.769,1273.3599999999997,1.0,0.0,0.0
2016-01-04,10:10:00,184.888,184.888,184.71900000000002,184.858,2984.5700000000006,1.0,0.0,0.0
