Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-08,4.05,4.13,2.76,2.79,60420620.0,1,0,0
2016-01-15,2.79,2.81,2.35,2.5,39948789.0,1,0,0
2016-01-25,2.59,2.83,2.21,2.61,68848094.0,1,0,0
2016-02-01,2.62,3.42,2.62,3.19,52232366.0,1,0,0
2016-02-08,3.16,3.43,2.82,3.305,33715692.0,1,0,0
2016-02-16,3.2,3.5,2.61,3.37,44206576.0,1,0,0
2016-02-23,3.38,3.94,3.36,3.72,41156191.0,1,0,0
2016-03-01,3.64,3.89,3.5,3.72,25820404.0,1,0,0
2016-03-08,3.7,4.44,3.585,3.96,40717925.0,1,0,0
2016-03-15,4.03,4.5,3.91,4.02,26608761.0,1,0,0
2016-03-22,3.97,4.97,3.77,4.525,46410065.0,1,0,0
