Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-04,72.6843,74.1736,72.0646,73.4639,1241370.4749000005,1,0,0.0
2016-01-05,73.9137,74.7933,73.0641,74.4634,1286664.5956000003,1,0,0.0
2016-01-06,73.28399999999999,74.2185,71.6448,72.7543,927347.5637999999,1,0,0.0
2016-01-07,71.6448,73.194,70.9452,71.4049,1405327.0505,1,0,0.0
2016-01-08,71.8747,72.0946,70.1755,70.3354,1050007.6189000001,1,0,0.0
2016-01-11,70.4454,71.4249,68.9861,69.7257,937300.1719000002,1,0,0.0
2016-01-12,70.9452,72.3844,69.146,70.0256,918755.2280000001,1,0,0.0
2016-01-13,70.5254,71.6448,69.8257,69.9356,1139134.3194000009,1,0,0.0
2016-01-14,69.8957,70.1955,67.6168,68.7462,849302.0077,1,0,0.0
2016-01-15,67.227,69.146,66.3374,68.3164,846138.5398999999,1,0,0.0
2016-01-19,68.5963,69.116,65.8876,66.3674,1384357.8581000003,1,0,0.0
2016-01-20,65.4678,66.9067,64.1285,66.3974,1658097.3660000004,1,0,0.0
2016-01-21,66.4873,69.7857,65.8377,68.6463,1002569.4263000004,1,0,0.0
2016-01-22,69.7158,70.4244,68.6163,69.7857,663645.8344999996,1,0,0.0
2016-01-25,69.4759,69.6858,67.217,67.5468,857372.9873999998,1,0,0.0
2016-01-26,68.1565,70.5054,67.8867,69.5258,964061.4140000005,1,0,0.0
2016-01-27,69.166,71.155,68.8162,69.4359,694198.9509000003,1,0,0.0
2016-01-28,70.4454,70.9851,68.3964,69.256,877662.0623999989,1,0,0.0
2016-01-29,69.6258,73.3839,69.236,73.304,997432.7717999999,1,0,0.0
2016-02-01,72.3345,74.1236,71.285,73.1241,972230.2307999997,1,0,0.0
2016-02-02,78.3915,79.0712,74.6433,75.1631,3666053.755000002,1,0,0.0
2016-02-03,76.0227,79.6409,75.6229,79.2311,2403363.036000001,1,0,0.0
2016-02-04,78.1316,78.1316,76.1026,77.382,2046623.0173999993,1,0,0.0
2016-02-05,76.7323,77.5719,74.6033,74.9032,1652537.4645000012,1,0,0.0
2016-02-08,74.0636,74.1536,70.3554,71.8447,1370509.077200001,1,0,0.0
2016-02-09,71.1251,72.1046,68.9261,71.1051,1381384.3009000013,1,0,0.0
2016-02-10,71.7048,72.4544,71.3449,71.5449,907722.7405000003,1,0,0.0
2016-02-11,71.0151,71.4649,69.27600000000001,70.4854,800855.058000001,1,0,0.0
2016-02-12,71.4349,73.5239,70.5353,73.314,757957.1171000007,1,0,0.0
2016-02-16,73.7438,74.4434,72.7043,73.8537,934661.9296000019,1,0,0.0
2016-02-17,74.8732,75.9327,73.4739,75.8627,1200334.3664000018,1,0,0.0
2016-02-18,75.4729,76.9822,74.3636,76.3325,1069247.938000001,1,0,0.0
2016-02-19,74.5834,75.1331,71.8447,74.9632,1201259.5336000023,1,0,0.0
2016-02-22,75.4129,77.0122,75.1731,76.3325,755415.9000000004,1,0,0.0
2016-02-23,76.75,79.26,76.27,77.71,1226808.0000000007,1,0,0.0375
2016-02-24,76.87,77.25,75.393,76.82,1244405.000000001,1,0,0.0
2016-02-25,77.05,80.28,76.79,80.25,1244775.000000001,1,0,0.0
2016-02-26,80.94,80.94,78.56,79.7,981553.0000000009,1,0,0.0
2016-02-29,79.83,80.39,78.99,79.158,594165.0000000009,1,0,0.0
2016-03-01,80.09,82.84,79.17,82.5,1161755.000000001,1,0,0.0
2016-03-02,81.78,84.51,81.52,84.35,1179424.000000001,1,0,0.0
2016-03-03,83.95,85.49,83.91,85.43,784789.0000000009,1,0,0.0
2016-03-04,85.46,87.6,85.1301,85.95,897628.0000000009,1,0,0.0
2016-03-07,85.94,86.6599,85.37,86.225,839429.0000000009,1,0,0.0
2016-03-08,85.39,86.6599,84.0,84.16,1012719.0000000009,1,0,0.0
2016-03-09,84.78,85.32,83.115,85.04,611521.0000000009,1,0,0.0
2016-03-10,85.29,86.29,84.05,85.62,691702.0000000009,1,0,0.0
2016-03-11,86.76,87.56,85.8,87.46,709689.0000000009,1,0,0.0
2016-03-14,87.52,88.44,87.0,87.9,610894.0000000009,1,0,0.0
2016-03-15,87.31,88.02,86.77,88.0,644601.0000000009,1,0,0.0
2016-03-16,87.48,88.17,86.35,87.8,746258.0000000009,1,0,0.0
2016-03-17,87.78,89.41,87.15,89.19,900658.0000000009,1,0,0.0
2016-03-18,89.53,89.57,87.82,88.29,1208741.000000001,1,0,0.0
2016-03-21,88.3,90.81,88.3,90.58,1483612.000000001,1,0,0.0
2016-03-22,89.5,89.6,87.55,88.98,1441289.000000001,1,0,0.0
2016-03-23,88.3,88.96,87.42,87.63,1438727.000000001,1,0,0.0
2016-03-24,92.43,95.25,90.69,94.32,3429406.000000001,1,0,0.0
