Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-04,7.03,7.79,6.89,7.7,24000388.0,1,0,0
2016-01-05,7.65,7.835,7.44,7.65,23004054.0,1,0,0
2016-01-06,7.35,7.38,6.36,6.69,27828187.0,1,0,0
2016-01-07,6.47,6.85,6.285,6.85,21082315.0,1,0,0
2016-01-08,6.83,7.13,6.52,6.95,15393359.0,1,0,0
2016-01-11,6.54,6.6297,6.33,6.55,16007752.0,1,0,0
2016-01-12,6.56,6.63,5.56,5.94,26276696.0,1,0,0
2016-01-13,6.01,6.465,5.9,6.45,21914207.0,1,0,0
2016-01-14,6.51,6.85,6.435,6.61,23323534.0,1,0,0
2016-01-15,6.3,6.75,6.12,6.7,17099789.0,1,0,0
2016-01-19,6.74,7.09,6.31,6.53,18050069.0,1,0,0
2016-01-20,6.39,7.52,5.9,7.39,20475253.0,1,0,0
2016-01-21,7.72,8.9297,7.67,8.76,26244108.0,1,0,0
2016-01-22,9.11,9.29,8.38,8.76,24368087.0,1,0,0
2016-01-25,8.5,9.0,7.88,7.93,14847065.0,1,0,0
2016-01-26,8.18,8.68,7.77,8.6,9909218.0,1,0,0
2016-01-27,8.56,9.525,8.5,8.81,19018219.0,1,0,0
2016-01-28,9.5,9.62,8.4,8.54,13861758.0,1,0,0
2016-01-29,8.86,9.1,8.49,8.9,18740244.0,1,0,0
2016-02-01,8.49,8.72,7.96,8.5,13517357.0,1,0,0
2016-02-02,8.11,8.46,7.745,8.17,17186224.0,1,0,0
2016-02-03,8.28,8.99,7.83,8.97,16683855.0,1,0,0
2016-02-04,8.86,9.23,8.42,8.85,16703698.0,1,0,0
2016-02-05,8.85,9.65,8.52,9.34,20739333.0,1,0,0
2016-02-08,9.2,9.9,8.92,9.34,28850271.0,1,0,0
2016-02-09,9.17,9.4,7.95,8.3699,15929649.0,1,0,0
2016-02-10,8.59,8.72,8.12,8.58,10128693.0,1,0,0
2016-02-11,8.35,8.41,7.72,8.15,15133940.0,1,0,0
2016-02-12,8.21,9.0,7.88,8.93,12839950.0,1,0,0
2016-02-16,8.81,8.84,7.94,7.97,17656760.0,1,0,0
2016-02-17,8.22,9.09,7.94,8.875,19265589.0,1,0,0
2016-02-18,9.1,9.15,8.3,8.48,16630867.0,1,0,0
2016-02-19,8.36,8.3608,6.96,7.05,29443508.0,1,0,0
2016-02-22,7.34,7.41,7.12,7.24,10659921.0,1,0,0
2016-02-23,7.08,7.1,6.57,6.6399,15519603.0,1,0,0
2016-02-24,6.42,6.89,6.12,6.82,23028878.0,1,0,0
2016-02-25,6.54,7.1,6.41,6.76,16440281.0,1,0,0
2016-02-26,5.8,6.49,5.3,6.375,55679866.0,1,0,0
2016-02-29,6.22,6.24,5.64,5.7701,24771757.0,1,0,0
2016-03-01,5.91,5.94,5.41,5.62,21020270.0,1,0,0
2016-03-02,5.59,6.22,5.49,6.21,33269403.0,1,0,0
2016-03-03,5.99,7.635,5.98,7.34,42699760.0,1,0,0
2016-03-04,7.56,8.79,7.2701,7.84,44083620.0,1,0,0
2016-03-07,7.97,9.09,7.935,8.58,36922691.0,1,0,0
2016-03-08,8.36,8.4,7.03,7.34,26354092.0,1,0,0
2016-03-09,7.66,7.82,7.07,7.11,21629645.0,1,0,0
2016-03-10,7.01,7.49,6.6206,7.26,21452644.0,1,0,0
2016-03-11,7.36,8.335,7.27,8.0,18819080.0,1,0,0
2016-03-14,7.64,7.76,7.2,7.46,14043589.0,1,0,0
2016-03-15,7.38,7.83,6.97,7.22,15761094.0,1,0,0
2016-03-16,7.32,7.92,7.08,7.91,14352907.0,1,0,0
2016-03-17,8.19,8.22,7.75,8.11,18364185.0,1,0,0
2016-03-18,8.2,8.24,7.67,7.95,18801453.0,1,0,0
2016-03-21,7.94,8.05,7.69,7.87,10793820.0,1,0,0
2016-03-22,7.76,8.19,7.73,8.08,12237218.0,1,0,0
2016-03-23,7.93,8.04,7.27,7.35,9569549.0,1,0,0
2016-03-24,7.12,7.56,7.02,7.38,9685400.0,1,0,0
