Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-04,248.45,250.96,243.71,246.12,1092004.0,1,0,0
2016-01-05,246.86,249.57,245.25,247.86,760075.0,1,0,0
2016-01-06,243.63,244.54,238.52,241.12,890129.0,1,0,0
2016-01-07,237.1,244.30900000000003,236.0,240.04,986019.0,1,0,0
2016-01-08,239.75,241.5,234.0,234.72,802803.0,1,0,0
2016-01-11,235.77,239.71,234.433,237.93,751510.0,1,0,0
2016-01-12,237.94,243.87,236.53,243.01,747151.0,1,0,0
2016-01-13,244.62,244.75,235.14,235.68,793271.0,1,0,0
2016-01-14,235.49,238.34,233.28,236.02,711924.0,1,0,0
2016-01-15,229.5,235.91,225.01,232.16,916658.0,1,0,0
2016-01-19,235.91,236.9,232.27,235.75,839182.0,1,0,0
2016-01-20,232.33,239.9,228.00099999999998,236.63,1302210.0,1,0,0
2016-01-21,236.43,239.75,233.34,236.71,890827.0,1,0,0
2016-01-22,239.55,240.54,236.85,239.44,542725.0,1,0,0
2016-01-25,243.68,247.01,240.39,243.94,1344054.0,1,0,0
2016-01-26,244.75,250.11,244.64,249.74,898865.0,1,0,0
2016-01-27,250.33,251.91,244.44,246.49,772804.0,1,0,0
2016-01-28,248.07,257.76,246.9,256.34,1607164.0,1,0,0
2016-01-29,257.59,261.36,255.37,260.89,1162880.0,1,0,0
2016-02-01,260.32,266.228,258.39,265.16,1035209.0,1,0,0
2016-02-02,263.6,266.23,254.71,259.5,1054493.0,1,0,0
2016-02-03,261.27,261.51,250.5,253.55,856293.0,1,0,0
2016-02-04,253.24,254.16,247.05,250.87,958323.0,1,0,0
2016-02-05,250.88,252.0,241.05,242.01,1314804.0,1,0,0
2016-02-08,238.91,240.0,226.43,233.53,1850844.0,1,0,0
2016-02-09,231.9,240.0,230.17,236.3,1519554.0,1,0,0
2016-02-10,240.01,242.93,235.86,236.7,1699595.0,1,0,0
2016-02-11,242.0,253.49,238.4,249.53,2538037.0,1,0,0
2016-02-12,254.47,255.97,248.3,253.02,1278948.0,1,0,0
2016-02-16,255.14,259.5,253.0,255.75,1160445.0,1,0,0
2016-02-17,257.91,260.03,251.71,254.62,1078592.0,1,0,0
2016-02-18,254.5,255.74,251.39,253.42,685937.0,1,0,0
2016-02-19,252.76,259.57,249.04,257.84,872421.0,1,0,0
2016-02-22,259.26,261.74,257.6,259.54,575598.0,1,0,0
2016-02-23,258.76,260.75,255.81,258.78,837377.0,1,0,0
2016-02-24,256.33,264.1,255.3,263.77,769773.0,1,0,0
2016-02-25,264.77,267.8,262.905,267.27,751400.0,1,0,0
2016-02-26,268.87,269.0,261.52,262.93,752832.0,1,0,0
2016-02-29,262.06,264.78,259.79,260.32,682679.0,1,0,0
2016-03-01,263.18,272.22,261.53,272.22,1218385.0,1,0,0
2016-03-02,271.56,272.33,267.0,269.55,935600.0,1,0,0
2016-03-03,266.51,270.901,265.11,267.94,1097268.0,1,0,0
2016-03-04,268.41,269.0,263.01,265.31,1128795.0,1,0,0
2016-03-07,263.98,265.81,260.93,262.01,810900.0,1,0,0
2016-03-08,260.25,268.29,258.52,264.81,1238027.0,1,0,0
2016-03-09,265.27,266.97,262.71,264.78,715749.0,1,0,0
2016-03-10,264.77,268.7,263.87,268.13,661610.0,1,0,0
2016-03-11,270.1,272.3,268.12,272.21,749765.0,1,0,0
2016-03-14,271.87,273.53,270.383,271.62,517703.0,1,0,0
2016-03-15,270.66,273.56,270.15,271.12,512942.0,1,0,0
2016-03-16,269.48,270.99,267.93,270.0,429769.0,1,0,0
2016-03-17,269.15,269.99,266.31,267.72,537069.0,1,0,0
2016-03-18,268.44,269.698,265.0,268.52,873223.0,1,0,0
2016-03-21,266.99,269.72,266.06,269.62,399080.0,1,0,0
2016-03-22,270.35,273.5,269.52,272.74,528943.0,1,0,0
2016-03-23,272.7,277.68,271.61,276.44,688787.0,1,0,0
2016-03-24,276.35,277.21,273.22,274.94,541807.0,1,0,0
