Date,Open,High,Low,Close,Volume,Split Factor,Earnings,Dividends
2016-01-04,123.03,123.76,121.023,122.9,1996582.0,1,0,0
2016-01-05,123.89,124.796,121.9,123.39,1176035.0,1,0,0
2016-01-06,120.79,123.17,119.51,122.23,1510686.0,1,0,0
2016-01-07,119.01,119.89,113.85,114.96,2173728.0,1,0,0
2016-01-08,115.68,117.2,110.55,110.71,1701621.0,1,0,0
2016-01-11,109.96,109.96,101.463,103.95,3066013.0,1,0,0
2016-01-12,104.95,108.71,98.87,103.62,2816839.0,1,0,0
2016-01-13,104.3,105.5,95.6325,96.37,3809902.0,1,0,0
2016-01-14,97.44,103.95,94.68,101.91,3388127.0,1,0,0
2016-01-15,98.15,100.19,95.07,97.91,2963402.0,1,0,0
2016-01-19,100.65,101.46,92.54,94.98,2611598.0,1,0,0
2016-01-20,93.33,98.58,89.94,96.99,3792516.0,1,0,0
2016-01-21,97.09,97.9499,94.8201,95.04,2514755.0,1,0,0
2016-01-22,96.97,97.833,93.65,94.71,2442294.0,1,0,0
2016-01-25,94.24,95.17,92.01,92.12,2352124.0,1,0,0
2016-01-26,92.7,93.4308,90.47,92.19,2372754.0,1,0,0
2016-01-27,92.35,96.1,89.92,92.66,3416182.0,1,0,0
2016-01-28,91.0,94.1,81.98,92.76,7782192.0,1,0,0
2016-01-29,92.72,94.49,90.0,90.74,3137156.0,1,0,0
2016-02-01,91.92,93.99,89.75,92.38,2707759.0,1,0,0
2016-02-02,90.59,92.6795,89.3601,90.99,2928917.0,1,0,0
2016-02-03,92.0,93.98,86.06,93.88,3115251.0,1,0,0
2016-02-04,93.49,96.355,90.71,91.72,2343306.0,1,0,0
2016-02-05,89.78,92.23,84.5,86.61,4279566.0,1,0,0
2016-02-08,85.23,85.36,79.81,82.0,3682053.0,1,0,0
2016-02-09,80.25,83.53,79.44,80.14,4032665.0,1,0,0
2016-02-10,82.27,84.0599,80.25,81.73,4002642.0,1,0,0
2016-02-11,79.21,81.17,78.51,79.7,3764935.0,1,0,0
2016-02-12,81.94,83.81,79.5,83.23,2594262.0,1,0,0
2016-02-16,85.42,85.79,83.03,85.37,1729156.0,1,0,0
2016-02-17,86.05,88.46,83.5,88.25,2067378.0,1,0,0
2016-02-18,87.87,88.48,85.755,86.64,2002159.0,1,0,0
2016-02-19,85.9,88.51,84.12,88.08,1964518.0,1,0,0
2016-02-22,89.41,91.6,87.85,89.0,1502296.0,1,0,0
2016-02-23,88.01,89.3,84.76,85.27,1404463.0,1,0,0
2016-02-24,84.12,87.09,82.38,86.77,1692482.0,1,0,0
2016-02-25,87.33,88.98,84.3125,85.53,1258054.0,1,0,0
2016-02-26,86.44,87.97,85.3901,87.01,1308758.0,1,0,0
2016-02-29,86.83,87.93,84.54,85.51,1444792.0,1,0,0
2016-03-01,86.13,89.61,84.26,89.56,1809161.0,1,0,0
2016-03-02,93.9,93.9,88.71,92.52,2647539.0,1,0,0
2016-03-03,92.25,92.95,89.1011,89.46,1395036.0,1,0,0
2016-03-04,89.91,90.19,87.92,88.4,1584472.0,1,0,0
2016-03-07,87.36,91.0,85.94,90.96,1523084.0,1,0,0
2016-03-08,90.63,90.89,85.05,86.92,2504587.0,1,0,0
2016-03-09,87.45,87.46,84.35,84.62,2104364.0,1,0,0
2016-03-10,85.19,85.43,81.16,82.28,2372538.0,1,0,0
2016-03-11,83.82,86.34,83.21,86.24,1616326.0,1,0,0
2016-03-14,86.11,86.8121,83.96,85.59,1606843.0,1,0,0
2016-03-15,84.55,85.11,82.25,82.83,1643795.0,1,0,0
2016-03-16,82.06,83.32,77.5,79.29,2828227.0,1,0,0
2016-03-17,79.33,80.09,75.88,79.21,2481374.0,1,0,0
2016-03-18,79.74,83.14,78.47,82.52,2694301.0,1,0,0
2016-03-21,82.01,84.75,81.48,84.02,1474182.0,1,0,0
2016-03-22,83.65,86.91,83.2,86.78,1622318.0,1,0,0
2016-03-23,86.0,86.0,80.0,80.18,2041152.0,1,0,0
2016-03-24,79.71,82.2,78.25,80.54,1725989.0,1,0,0
